"regioncode","year","threshold","goal","headcount"
"LAC",1992,4.030135,0.5,0.5005551
"LAC",1992,4.26087,0.5,0.5003171
"LAC",1992,4.474719,0.5,0.5001568
"LAC",1992,4.506586,0.5,0.5004957
"LAC",1992,4.83475,0.5,0.4993475
"LAC",1992,5.628322,0.5,0.4993698
"LAC",1992,5.765175,0.5,0.4996034
"LAC",1992,5.805615,0.5,0.4998832
"LAC",1992,6.08454,0.5,0.5001783
"LAC",1992,6.363482,0.5,0.4999098
"LAC",1992,6.397809,0.5,0.4999542
"LAC",1992,6.62231,0.5,0.5
"LAC",1992,6.859595,0.5,0.499986
"LAC",1992,7.296806,0.5,0.4999022
"LAC",1992,7.820558,0.5,0.5
"LAC",1992,8.291656,0.5,0.4914256
"LAC",1992,10.37133,0.5,0.5001506
"LAC",1992,11.17043,0.5,0.5000905
"LAC",1992,16.25862,0.5,0.5000242
"MNA",1992,2.240664,0.5,0.5000665
"MNA",1992,3.678964,0.5,0.5
"MNA",1992,4.279985,0.5,0.4999598
"MNA",1992,4.429726,0.5,0.4999293
"MNA",1992,4.563738,0.5,0.4999877
"MNA",1992,4.67383,0.5,0.5
"MNA",1992,4.833342,0.5,0.5
"MNA",1992,5.925094,0.5,0.5
"MNA",1992,6.10529,0.5,0.5
"MNA",1992,6.441915,0.5,0.5
"MNA",1992,6.85854,0.5,0.5002962
"MNA",1992,16.92821,0.5,0.5002344
"OHI",1992,16.87239,0.5,0.4999388
"OHI",1992,17.57795,0.5,0.4999307
"OHI",1992,18.57796,0.5,0.4999168
"OHI",1992,18.64548,0.5,0.4998175
"OHI",1992,19.40059,0.5,0.499961
"OHI",1992,19.94491,0.5,0.5001136
"OHI",1992,20.09537,0.5,0.4999582
"OHI",1992,20.91669,0.5,0.4997141
"OHI",1992,25.31782,0.5,0.4999668
"OHI",1992,29.15531,0.5,0.4997709
"OHI",1992,29.59376,0.5,0.4999816
"OHI",1992,30.6242,0.5,0.4999284
"OHI",1992,31.10004,0.5,0.4967748
"OHI",1992,31.10637,0.5,0.4999826
"OHI",1992,31.14687,0.5,0.4999292
"OHI",1992,31.23502,0.5,0.4999077
"OHI",1992,33.13121,0.5,0.4999866
"OHI",1992,33.28066,0.5,0.4999306
"OHI",1992,34.7948,0.5,0.49991
"OHI",1992,35.43145,0.5,0.4997927
"OHI",1992,37.15796,0.5,0.4999822
"OHI",1992,38.72366,0.5,0.4999417
"OHI",1992,38.72629,0.5,0.4999413
"OHI",1992,42.58883,0.5,0.4999398
"OHI",1992,44.00317,0.5,0.4999987
"OHI",1992,44.12451,0.5,0.4997553
"OHI",1992,51.23848,0.5,0.4999683
"OHI",1992,108.326,0.5,0.5
"SAS",1992,1.399957,0.5,0.50029
"SAS",1992,1.79583,0.5,0.5000104
"SAS",1992,1.996679,0.5,0.5003585
"SAS",1992,2.128084,0.5,0.4997997
"SAS",1992,2.138878,0.5,0.4996651
"SAS",1992,2.393524,0.5,0.5004591
"SAS",1992,3.504821,0.5,0.4999883
"SSA",1992,0.5611123,0.5,0.5
"SSA",1992,0.5948644,0.5,0.4999571
"SSA",1992,0.6724122,0.5,0.4999989
"SSA",1992,0.7053918,0.5,0.4998476
"SSA",1992,0.7337713,0.5,0.4998095
"SSA",1992,0.7378495,0.5,0.5
"SSA",1992,0.8018759,0.5,0.4999522
"SSA",1992,0.9403315,0.5,0.4999698
"SSA",1992,1.055232,0.5,0.4995681
"SSA",1992,1.122259,0.5,0.5
"SSA",1992,1.152223,0.5,0.4999225
"SSA",1992,1.190782,0.5,0.5
"SSA",1992,1.225714,0.5,0.5
"SSA",1992,1.237033,0.5,0.4999729
"SSA",1992,1.237247,0.5,0.4998809
"SSA",1992,1.28637,0.5,0.4999943
"SSA",1992,1.300869,0.5,0.4999889
"SSA",1992,1.3226,0.5,0.4998613
"SSA",1992,1.340052,0.5,0.4998778
"SSA",1992,1.471128,0.5,0.4997934
"SSA",1992,1.50191,0.5,0.4999814
"SSA",1992,1.54299,0.5,0.4998078
"SSA",1992,1.630636,0.5,0.4999148
"SSA",1992,1.718541,0.5,0.4998945
"SSA",1992,1.759972,0.5,0.4999817
"SSA",1992,1.82538,0.5,0.4999564
"SSA",1992,1.868316,0.5,0.4998736
"SSA",1992,1.885356,0.5,0.5
"SSA",1992,1.940891,0.5,0.4998912
"SSA",1992,2.039996,0.5,0.4963258
"SSA",1992,2.052387,0.5,0.5000616
"SSA",1992,2.229426,0.5,0.5
"SSA",1992,2.263802,0.5,0.4999475
"SSA",1992,2.819322,0.5,0.4999906
"SSA",1992,2.899059,0.5,0.5
"SSA",1992,3.229476,0.5,0.4998742
"SSA",1992,3.253692,0.5,0.5
"SSA",1992,3.506961,0.5,0.5
"SSA",1992,4.032993,0.5,0.5
"SSA",1992,4.300821,0.5,0.4998839
"SSA",1992,5.047142,0.5,0.4999768
"SSA",1992,5.510621,0.5,0.5000217
"SSA",1992,11.11235,0.5,0.4992424
"WLD",1992,0.5611123,0.5,0.5
"WLD",1992,0.5948644,0.5,0.4999571
"WLD",1992,0.6724122,0.5,0.4999989
"WLD",1992,0.7031965,0.5,0.5001053
"WLD",1992,0.7053918,0.5,0.4998476
"WLD",1992,0.7337713,0.5,0.4998095
"WLD",1992,0.7378495,0.5,0.5
"WLD",1992,0.8018759,0.5,0.4999522
"WLD",1992,0.9403315,0.5,0.4999698
"WLD",1992,1.055232,0.5,0.4995681
"WLD",1992,1.122259,0.5,0.5
"WLD",1992,1.152223,0.5,0.4999225
"WLD",1992,1.190782,0.5,0.5
"WLD",1992,1.225714,0.5,0.5
"WLD",1992,1.237033,0.5,0.4999729
"WLD",1992,1.237247,0.5,0.4998809
"WLD",1992,1.28637,0.5,0.4999943
"WLD",1992,1.300869,0.5,0.4999889
"WLD",1992,1.3226,0.5,0.4998613
"WLD",1992,1.340052,0.5,0.4998778
"WLD",1992,1.37999,0.5,0.5
"WLD",1992,1.399957,0.5,0.50029
"WLD",1992,1.471128,0.5,0.4997934
"WLD",1992,1.50191,0.5,0.4999814
"WLD",1992,1.54299,0.5,0.4998078
"WLD",1992,1.548636,0.5,0.4978996
"WLD",1992,1.5579,0.5,0.4997961
"WLD",1992,1.630636,0.5,0.4999148
"WLD",1992,1.718541,0.5,0.4998945
"WLD",1992,1.759972,0.5,0.4999817
"WLD",1992,1.762521,0.5,0.4999957
"WLD",1992,1.780668,0.5,0.4998555
"WLD",1992,1.79583,0.5,0.5000104
"WLD",1992,1.82538,0.5,0.4999564
"WLD",1992,1.868316,0.5,0.4998736
"WLD",1992,1.885356,0.5,0.5
"WLD",1992,1.940891,0.5,0.4998912
"WLD",1992,1.996679,0.5,0.5003585
"WLD",1992,2.039996,0.5,0.4963258
"WLD",1992,2.052387,0.5,0.5000616
"WLD",1992,2.128084,0.5,0.4997997
"WLD",1992,2.138878,0.5,0.4996651
"WLD",1992,2.229426,0.5,0.5
"WLD",1992,2.240664,0.5,0.5000665
"WLD",1992,2.263802,0.5,0.4999475
"WLD",1992,2.32475,0.5,0.499997
"WLD",1992,2.393524,0.5,0.5004591
"WLD",1992,2.45949,0.5,0.4998245
"WLD",1992,2.527553,0.5,0.4999425
"WLD",1992,2.55023,0.5,0.5
"WLD",1992,2.616874,0.5,0.4999254
"WLD",1992,2.699758,0.5,0.5
"WLD",1992,2.777111,0.5,0.5
"WLD",1992,2.819322,0.5,0.4999906
"WLD",1992,2.82513,0.5,0.5
"WLD",1992,2.899059,0.5,0.5
"WLD",1992,2.914202,0.5,0.4999083
"WLD",1992,2.972489,0.5,0.5000316
"WLD",1992,3.012393,0.5,0.5
"WLD",1992,3.229476,0.5,0.4998742
"WLD",1992,3.253692,0.5,0.5
"WLD",1992,3.267683,0.5,0.500336
"WLD",1992,3.359178,0.5,0.5
"WLD",1992,3.481603,0.5,0.5
"WLD",1992,3.504821,0.5,0.4999883
"WLD",1992,3.506961,0.5,0.5
"WLD",1992,3.678964,0.5,0.5
"WLD",1992,3.841696,0.5,0.4984539
"WLD",1992,3.86359,0.5,0.4999269
"WLD",1992,3.89579,0.5,0.5
"WLD",1992,3.915392,0.5,0.5001424
"WLD",1992,4.030135,0.5,0.5005551
"WLD",1992,4.032993,0.5,0.5
"WLD",1992,4.041946,0.5,0.499076
"WLD",1992,4.26087,0.5,0.5003171
"WLD",1992,4.279985,0.5,0.4999598
"WLD",1992,4.300821,0.5,0.4998839
"WLD",1992,4.425127,0.5,0.4997154
"WLD",1992,4.429726,0.5,0.4999293
"WLD",1992,4.474719,0.5,0.5001568
"WLD",1992,4.506586,0.5,0.5004957
"WLD",1992,4.563738,0.5,0.4999877
"WLD",1992,4.67383,0.5,0.5
"WLD",1992,4.712764,0.5,0.4999578
"WLD",1992,4.768575,0.5,0.499467
"WLD",1992,4.775187,0.5,0.4990236
"WLD",1992,4.833342,0.5,0.5
"WLD",1992,4.83475,0.5,0.4993475
"WLD",1992,4.868181,0.5,0.4996169
"WLD",1992,4.987216,0.5,0.5
"WLD",1992,5.047142,0.5,0.4999768
"WLD",1992,5.256177,0.5,0.5000376
"WLD",1992,5.443419,0.5,0.5
"WLD",1992,5.510621,0.5,0.5000217
"WLD",1992,5.538331,0.5,0.4998811
"WLD",1992,5.628322,0.5,0.4993698
"WLD",1992,5.649846,0.5,0.5
"WLD",1992,5.765175,0.5,0.4996034
"WLD",1992,5.805615,0.5,0.4998832
"WLD",1992,5.925094,0.5,0.5
"WLD",1992,6.08454,0.5,0.5001783
"WLD",1992,6.10529,0.5,0.5
"WLD",1992,6.363482,0.5,0.4999098
"WLD",1992,6.397779,0.5,0.4998324
"WLD",1992,6.397809,0.5,0.4999542
"WLD",1992,6.441915,0.5,0.5
"WLD",1992,6.48378,0.5,0.4997918
"WLD",1992,6.62231,0.5,0.5
"WLD",1992,6.655432,0.5,0.5
"WLD",1992,6.85854,0.5,0.5002962
"WLD",1992,6.859595,0.5,0.499986
"WLD",1992,7.254962,0.5,0.5
"WLD",1992,7.296806,0.5,0.4999022
"WLD",1992,7.810994,0.5,0.5
"WLD",1992,7.820558,0.5,0.5
"WLD",1992,8.190045,0.5,0.5
"WLD",1992,8.249989,0.5,0.5
"WLD",1992,8.291656,0.5,0.4914256
"WLD",1992,8.497617,0.5,0.5
"WLD",1992,9.148434,0.5,0.4992841
"WLD",1992,9.345526,0.5,0.5
"WLD",1992,9.510058,0.5,0.5
"WLD",1992,10.37133,0.5,0.5001506
"WLD",1992,10.7655,0.5,0.5003359
"WLD",1992,11.11235,0.5,0.4992424
"WLD",1992,11.17043,0.5,0.5000905
"WLD",1992,11.90641,0.5,0.4999983
"WLD",1992,12.22329,0.5,0.4999753
"WLD",1992,12.97299,0.5,0.4999269
"WLD",1992,14.26922,0.5,0.4999371
"WLD",1992,14.718,0.5,0.4999311
"WLD",1992,16.25862,0.5,0.5000242
"WLD",1992,16.38671,0.5,0.5
"WLD",1992,16.6336,0.5,0.499829
"WLD",1992,16.87239,0.5,0.4999388
"WLD",1992,16.92821,0.5,0.5002344
"WLD",1992,17.57795,0.5,0.4999307
"WLD",1992,18.57796,0.5,0.4999168
"WLD",1992,18.64548,0.5,0.4998175
"WLD",1992,19.40059,0.5,0.499961
"WLD",1992,19.94491,0.5,0.5001136
"WLD",1992,20.09537,0.5,0.4999582
"WLD",1992,20.91669,0.5,0.4997141
"WLD",1992,23.57008,0.5,0.5
"WLD",1992,25.31782,0.5,0.4999668
"WLD",1992,29.15531,0.5,0.4997709
"WLD",1992,29.59376,0.5,0.4999816
"WLD",1992,30.6242,0.5,0.4999284
"WLD",1992,31.10004,0.5,0.4967748
"WLD",1992,31.10637,0.5,0.4999826
"WLD",1992,31.14687,0.5,0.4999292
"WLD",1992,31.23502,0.5,0.4999077
"WLD",1992,33.13121,0.5,0.4999866
"WLD",1992,33.28066,0.5,0.4999306
"WLD",1992,34.7948,0.5,0.49991
"WLD",1992,35.43145,0.5,0.4997927
"WLD",1992,37.15796,0.5,0.4999822
"WLD",1992,38.72366,0.5,0.4999417
"WLD",1992,38.72629,0.5,0.4999413
"WLD",1992,42.58883,0.5,0.4999398
"WLD",1992,44.00317,0.5,0.4999987
"WLD",1992,44.12451,0.5,0.4997553
"WLD",1992,51.23848,0.5,0.4999683
"WLD",1992,108.326,0.5,0.5
"EAP",1991,0.6490759,0.5,0.5001053
"EAP",1991,1.340014,0.5,0.5
"EAP",1991,1.39211,0.5,0.4978996
"EAP",1991,1.673106,0.5,0.4998555
"EAP",1991,1.742833,0.5,0.4999978
"EAP",1991,2.318631,0.5,0.4999985
"EAP",1991,2.388888,0.5,0.4999254
"EAP",1991,2.394387,0.5,0.4998245
"EAP",1991,2.482737,0.5,0.5
"EAP",1991,3.000501,0.5,0.5
"EAP",1991,3.279252,0.5,0.500336
"EAP",1991,4.065195,0.5,0.499076
"EAP",1991,4.342698,0.5,0.5
"EAP",1991,4.379817,0.5,0.4999206
"EAP",1991,4.683396,0.5,0.499467
"EAP",1991,4.712912,0.5,0.4990236
"EAP",1991,4.922344,0.5,0.4996169
"EAP",1991,5.01507,0.5,0.5000376
"EAP",1991,6.477872,0.5,0.4997918
"EAP",1991,8.602799,0.5,0.5
"ECA",1991,2.913861,0.5,0.4999425
"ECA",1991,3.361258,0.5,0.5
"ECA",1991,3.855257,0.5,0.4999083
"ECA",1991,4.114159,0.5,0.4984539
"ECA",1991,5.198482,0.5,0.4997154
"ECA",1991,5.618651,0.5,0.5001424
"ECA",1991,5.710255,0.5,0.5
"ECA",1991,5.875573,0.5,0.5
"ECA",1991,6.052652,0.5,0.5
"ECA",1991,6.330379,0.5,0.5
"ECA",1991,7.056571,0.5,0.5
"ECA",1991,7.070924,0.5,0.4998324
"ECA",1991,7.138885,0.5,0.5
"ECA",1991,7.802287,0.5,0.4998811
"ECA",1991,8.508862,0.5,0.5
"ECA",1991,10.68211,0.5,0.5
"ECA",1991,11.02595,0.5,0.5
"ECA",1991,11.34662,0.5,0.5
"ECA",1991,11.73453,0.5,0.4992841
"ECA",1991,13.33599,0.5,0.4999987
"ECA",1991,13.54001,0.5,0.4999311
"ECA",1991,14.06678,0.5,0.5
"ECA",1991,14.61613,0.5,0.4999513
"ECA",1991,14.80594,0.5,0.5003359
"ECA",1991,14.97954,0.5,0.5
"ECA",1991,15.24982,0.5,0.4999371
"ECA",1991,16.33761,0.5,0.499658
"ECA",1991,16.84848,0.5,0.4999753
"ECA",1991,20.09768,0.5,0.5
"LAC",1991,1.677551,0.5,0.4997961
"LAC",1991,2.392134,0.5,0.5
"LAC",1991,2.636276,0.5,0.5
"LAC",1991,2.733339,0.5,0.5000714
"LAC",1991,3.05994,0.5,0.5
"LAC",1991,3.260535,0.5,0.4993698
"LAC",1991,3.705167,0.5,0.4999269
"LAC",1991,3.974725,0.5,0.5005551
"LAC",1991,4.315513,0.5,0.5003171
"LAC",1991,4.32457,0.5,0.5003276
"LAC",1991,4.463818,0.5,0.5
"LAC",1991,4.733798,0.5,0.5001843
"LAC",1991,4.904684,0.5,0.4993475
"LAC",1991,5.705467,0.5,0.4996034
"LAC",1991,5.744952,0.5,0.4997665
"LAC",1991,5.762403,0.5,0.5002123
"LAC",1991,6.063345,0.5,0.5001071
"LAC",1991,6.207636,0.5,0.4999911
"LAC",1991,6.400898,0.5,0.4998742
"LAC",1991,7.49637,0.5,0.4999144
"LAC",1991,9.28566,0.5,0.4940378
"LAC",1991,10.29781,0.5,0.5001501
"LAC",1991,10.68159,0.5,0.5001949
"LAC",1991,10.92116,0.5,0.5
"LAC",1991,14.31663,0.5,0.5000242
"MNA",1991,1.738377,0.5,0.5000665
"MNA",1991,3.638991,0.5,0.5
"MNA",1991,4.13763,0.5,0.4999877
"MNA",1991,4.164985,0.5,0.4999598
"MNA",1991,4.490463,0.5,0.4999293
"MNA",1991,4.586506,0.5,0.5
"MNA",1991,4.792143,0.5,0.5
"MNA",1991,5.836149,0.5,0.5002962
"MNA",1991,6.002909,0.5,0.5
"MNA",1991,6.048602,0.5,0.5
"MNA",1991,6.312523,0.5,0.5
"MNA",1991,11.50509,0.5,0.5002344
"OHI",1991,16.09682,0.5,0.4999388
"OHI",1991,16.62243,0.5,0.4999307
"OHI",1991,17.73353,0.5,0.4998141
"OHI",1991,17.92955,0.5,0.4999168
"OHI",1991,19.11491,0.5,0.499961
"OHI",1991,19.85199,0.5,0.5001136
"OHI",1991,20.19184,0.5,0.4997187
"OHI",1991,22.46347,0.5,0.499973
"OHI",1991,25.09978,0.5,0.4999597
"OHI",1991,28.60678,0.5,0.4999445
"OHI",1991,28.68031,0.5,0.4997588
"OHI",1991,29.00796,0.5,0.4999816
"OHI",1991,29.80706,0.5,0.5
"OHI",1991,30.51312,0.5,0.4999335
"OHI",1991,30.76175,0.5,0.4967422
"OHI",1991,32.04856,0.5,0.4999284
"OHI",1991,32.30545,0.5,0.4999899
"OHI",1991,32.78315,0.5,0.4998809
"OHI",1991,34.70096,0.5,0.499911
"OHI",1991,35.44671,0.5,0.4998119
"OHI",1991,37.07492,0.5,0.4999932
"OHI",1991,38.68388,0.5,0.4999977
"OHI",1991,38.80598,0.5,0.4999416
"OHI",1991,41.94877,0.5,0.499947
"OHI",1991,43.47124,0.5,0.4999982
"OHI",1991,45.78107,0.5,0.4997439
"OHI",1991,58.14699,0.5,0.49996
"OHI",1991,111.0824,0.5,0.5
"SAS",1991,1.381659,0.5,0.50029
"SAS",1991,1.652643,0.5,0.4996822
"SAS",1991,1.795111,0.5,0.5000081
"SAS",1991,1.908441,0.5,0.5003585
"SAS",1991,2.225159,0.5,0.4997723
"SAS",1991,2.38687,0.5,0.500357
"SAS",1991,3.456074,0.5,0.4999874
"SSA",1991,0.5607129,0.5,0.5
"SSA",1991,0.6164498,0.5,0.5
"SSA",1991,0.7331622,0.5,0.5
"SSA",1991,0.7343594,0.5,0.4999762
"SSA",1991,0.7417922,0.5,0.4999989
"SSA",1991,0.7469811,0.5,0.4998476
"SSA",1991,0.8218512,0.5,0.4999522
"SSA",1991,1.092364,0.5,0.4999698
"SSA",1991,1.135123,0.5,0.5
"SSA",1991,1.149549,0.5,0.4999943
"SSA",1991,1.211745,0.5,0.5
"SSA",1991,1.238769,0.5,0.4998809
"SSA",1991,1.307761,0.5,0.4999225
"SSA",1991,1.346828,0.5,0.4999729
"SSA",1991,1.355136,0.5,0.5
"SSA",1991,1.360477,0.5,0.4998604
"SSA",1991,1.371656,0.5,0.499888
"SSA",1991,1.40631,0.5,0.4997934
"SSA",1991,1.5663,0.5,0.4999627
"SSA",1991,1.595958,0.5,0.4995681
"SSA",1991,1.639862,0.5,0.4999148
"SSA",1991,1.690686,0.5,0.4999564
"SSA",1991,1.718025,0.5,0.4999297
"SSA",1991,1.807235,0.5,0.5
"SSA",1991,1.854289,0.5,0.4998362
"SSA",1991,1.871607,0.5,0.4998736
"SSA",1991,1.872276,0.5,0.4999817
"SSA",1991,1.976223,0.5,0.5000616
"SSA",1991,2.167975,0.5,0.4963258
"SSA",1991,2.181643,0.5,0.4999571
"SSA",1991,2.223422,0.5,0.5
"SSA",1991,2.24578,0.5,0.5
"SSA",1991,2.248668,0.5,0.4999203
"SSA",1991,3.018287,0.5,0.5
"SSA",1991,3.093973,0.5,0.4999906
"SSA",1991,3.408804,0.5,0.5
"SSA",1991,3.418783,0.5,0.4997074
"SSA",1991,3.503216,0.5,0.5
"SSA",1991,4.080331,0.5,0.4998839
"SSA",1991,4.523714,0.5,0.5
"SSA",1991,4.801294,0.5,0.4999768
"SSA",1991,5.842489,0.5,0.5000217
"SSA",1991,10.41742,0.5,0.4992424
"WLD",1991,0.5607129,0.5,0.5
"WLD",1991,0.6164498,0.5,0.5
"WLD",1991,0.6490759,0.5,0.5001053
"WLD",1991,0.7331622,0.5,0.5
"WLD",1991,0.7343594,0.5,0.4999762
"WLD",1991,0.7417922,0.5,0.4999989
"WLD",1991,0.7469811,0.5,0.4998476
"WLD",1991,0.8218512,0.5,0.4999522
"WLD",1991,1.092364,0.5,0.4999698
"WLD",1991,1.135123,0.5,0.5
"WLD",1991,1.149549,0.5,0.4999943
"WLD",1991,1.211745,0.5,0.5
"WLD",1991,1.238769,0.5,0.4998809
"WLD",1991,1.307761,0.5,0.4999225
"WLD",1991,1.340014,0.5,0.5
"WLD",1991,1.346828,0.5,0.4999729
"WLD",1991,1.355136,0.5,0.5
"WLD",1991,1.360477,0.5,0.4998604
"WLD",1991,1.371656,0.5,0.499888
"WLD",1991,1.381659,0.5,0.50029
"WLD",1991,1.39211,0.5,0.4978996
"WLD",1991,1.40631,0.5,0.4997934
"WLD",1991,1.5663,0.5,0.4999627
"WLD",1991,1.595958,0.5,0.4995681
"WLD",1991,1.639862,0.5,0.4999148
"WLD",1991,1.652643,0.5,0.4996822
"WLD",1991,1.673106,0.5,0.4998555
"WLD",1991,1.677551,0.5,0.4997961
"WLD",1991,1.690686,0.5,0.4999564
"WLD",1991,1.718025,0.5,0.4999297
"WLD",1991,1.738377,0.5,0.5000665
"WLD",1991,1.742833,0.5,0.4999978
"WLD",1991,1.795111,0.5,0.5000081
"WLD",1991,1.807235,0.5,0.5
"WLD",1991,1.854289,0.5,0.4998362
"WLD",1991,1.871607,0.5,0.4998736
"WLD",1991,1.872276,0.5,0.4999817
"WLD",1991,1.908441,0.5,0.5003585
"WLD",1991,1.976223,0.5,0.5000616
"WLD",1991,2.167975,0.5,0.4963258
"WLD",1991,2.181643,0.5,0.4999571
"WLD",1991,2.223422,0.5,0.5
"WLD",1991,2.225159,0.5,0.4997723
"WLD",1991,2.24578,0.5,0.5
"WLD",1991,2.248668,0.5,0.4999203
"WLD",1991,2.318631,0.5,0.4999985
"WLD",1991,2.38687,0.5,0.500357
"WLD",1991,2.388888,0.5,0.4999254
"WLD",1991,2.392134,0.5,0.5
"WLD",1991,2.394387,0.5,0.4998245
"WLD",1991,2.482737,0.5,0.5
"WLD",1991,2.636276,0.5,0.5
"WLD",1991,2.733339,0.5,0.5000714
"WLD",1991,2.913861,0.5,0.4999425
"WLD",1991,3.000501,0.5,0.5
"WLD",1991,3.018287,0.5,0.5
"WLD",1991,3.05994,0.5,0.5
"WLD",1991,3.093973,0.5,0.4999906
"WLD",1991,3.260535,0.5,0.4993698
"WLD",1991,3.279252,0.5,0.500336
"WLD",1991,3.361258,0.5,0.5
"WLD",1991,3.408804,0.5,0.5
"WLD",1991,3.418783,0.5,0.4997074
"WLD",1991,3.456074,0.5,0.4999874
"WLD",1991,3.503216,0.5,0.5
"WLD",1991,3.638991,0.5,0.5
"WLD",1991,3.705167,0.5,0.4999269
"WLD",1991,3.855257,0.5,0.4999083
"WLD",1991,3.974725,0.5,0.5005551
"WLD",1991,4.065195,0.5,0.499076
"WLD",1991,4.080331,0.5,0.4998839
"WLD",1991,4.114159,0.5,0.4984539
"WLD",1991,4.13763,0.5,0.4999877
"WLD",1991,4.164985,0.5,0.4999598
"WLD",1991,4.315513,0.5,0.5003171
"WLD",1991,4.32457,0.5,0.5003276
"WLD",1991,4.342698,0.5,0.5
"WLD",1991,4.379817,0.5,0.4999206
"WLD",1991,4.463818,0.5,0.5
"WLD",1991,4.490463,0.5,0.4999293
"WLD",1991,4.523714,0.5,0.5
"WLD",1991,4.586506,0.5,0.5
"WLD",1991,4.683396,0.5,0.499467
"WLD",1991,4.712912,0.5,0.4990236
"WLD",1991,4.733798,0.5,0.5001843
"WLD",1991,4.792143,0.5,0.5
"WLD",1991,4.801294,0.5,0.4999768
"WLD",1991,4.904684,0.5,0.4993475
"WLD",1991,4.922344,0.5,0.4996169
"WLD",1991,5.01507,0.5,0.5000376
"WLD",1991,5.198482,0.5,0.4997154
"WLD",1991,5.618651,0.5,0.5001424
"WLD",1991,5.705467,0.5,0.4996034
"WLD",1991,5.710255,0.5,0.5
"WLD",1991,5.744952,0.5,0.4997665
"WLD",1991,5.762403,0.5,0.5002123
"WLD",1991,5.836149,0.5,0.5002962
"WLD",1991,5.842489,0.5,0.5000217
"WLD",1991,5.875573,0.5,0.5
"WLD",1991,6.002909,0.5,0.5
"WLD",1991,6.048602,0.5,0.5
"WLD",1991,6.052652,0.5,0.5
"WLD",1991,6.063345,0.5,0.5001071
"WLD",1991,6.207636,0.5,0.4999911
"WLD",1991,6.312523,0.5,0.5
"WLD",1991,6.330379,0.5,0.5
"WLD",1991,6.400898,0.5,0.4998742
"WLD",1991,6.477872,0.5,0.4997918
"WLD",1991,7.056571,0.5,0.5
"WLD",1991,7.070924,0.5,0.4998324
"WLD",1991,7.138885,0.5,0.5
"WLD",1991,7.49637,0.5,0.4999144
"WLD",1991,7.802287,0.5,0.4998811
"WLD",1991,8.508862,0.5,0.5
"WLD",1991,8.602799,0.5,0.5
"WLD",1991,9.28566,0.5,0.4940378
"WLD",1991,10.29781,0.5,0.5001501
"WLD",1991,10.41742,0.5,0.4992424
"WLD",1991,10.68159,0.5,0.5001949
"WLD",1991,10.68211,0.5,0.5
"WLD",1991,10.92116,0.5,0.5
"WLD",1991,11.02595,0.5,0.5
"WLD",1991,11.34662,0.5,0.5
"WLD",1991,11.50509,0.5,0.5002344
"WLD",1991,11.73453,0.5,0.4992841
"WLD",1991,13.33599,0.5,0.4999987
"WLD",1991,13.54001,0.5,0.4999311
"WLD",1991,14.06678,0.5,0.5
"WLD",1991,14.31663,0.5,0.5000242
"WLD",1991,14.61613,0.5,0.4999513
"WLD",1991,14.80594,0.5,0.5003359
"WLD",1991,14.97954,0.5,0.5
"WLD",1991,15.24982,0.5,0.4999371
"WLD",1991,16.09682,0.5,0.4999388
"WLD",1991,16.33761,0.5,0.499658
"WLD",1991,16.62243,0.5,0.4999307
"WLD",1991,16.84848,0.5,0.4999753
"WLD",1991,17.73353,0.5,0.4998141
"WLD",1991,17.92955,0.5,0.4999168
"WLD",1991,19.11491,0.5,0.499961
"WLD",1991,19.85199,0.5,0.5001136
"WLD",1991,20.09768,0.5,0.5
"WLD",1991,20.19184,0.5,0.4997187
"WLD",1991,22.46347,0.5,0.499973
"WLD",1991,25.09978,0.5,0.4999597
"WLD",1991,28.60678,0.5,0.4999445
"WLD",1991,28.68031,0.5,0.4997588
"WLD",1991,29.00796,0.5,0.4999816
"WLD",1991,29.80706,0.5,0.5
"WLD",1991,30.51312,0.5,0.4999335
"WLD",1991,30.76175,0.5,0.4967422
"WLD",1991,32.04856,0.5,0.4999284
"WLD",1991,32.30545,0.5,0.4999899
"WLD",1991,32.78315,0.5,0.4998809
"WLD",1991,34.70096,0.5,0.499911
"WLD",1991,35.44671,0.5,0.4998119
"WLD",1991,37.07492,0.5,0.4999932
"WLD",1991,38.68388,0.5,0.4999977
"WLD",1991,38.80598,0.5,0.4999416
"WLD",1991,41.94877,0.5,0.499947
"WLD",1991,43.47124,0.5,0.4999982
"WLD",1991,45.78107,0.5,0.4997439
"WLD",1991,58.14699,0.5,0.49996
"WLD",1991,111.0824,0.5,0.5
"EAP",1990,0.6620986,0.5,0.5001053
"EAP",1990,1.300993,0.5,0.4978996
"EAP",1990,1.317426,0.5,0.5
"EAP",1990,1.612616,0.5,0.4998555
"EAP",1990,1.652697,0.5,0.5
"EAP",1990,2.29062,0.5,0.5
"EAP",1990,2.317992,0.5,0.4999254
"EAP",1990,2.360109,0.5,0.5
"EAP",1990,2.360853,0.5,0.4998245
"EAP",1990,3.074781,0.5,0.4999997
"EAP",1990,3.269309,0.5,0.500336
"EAP",1990,4.092064,0.5,0.4998834
"EAP",1990,4.137739,0.5,0.499076
"EAP",1990,4.499547,0.5,0.4990236
"EAP",1990,4.577561,0.5,0.499467
"EAP",1990,4.82972,0.5,0.5
"EAP",1990,5.075174,0.5,0.4996169
"EAP",1990,5.202539,0.5,0.5000376
"EAP",1990,6.098704,0.5,0.4997918
"EAP",1990,8.277692,0.5,0.5
